BusinessID,BusinessName,PrefectureID,BusinessType,PrefectureName,BusinessTypeEn
4002323,農事組合法人名古屋商店,23,食品加工,愛知県,Food processing
4002324,株式会社東伊豆製茶,22,製茶・焙煎,静岡県,Tea processing and roasting
4002325,株式会社西伊豆農園,22,果樹・青果,静岡県,Orchard and produce
4002326,有限会社西伊豆茶園,22,製茶・焙煎,静岡県,Tea processing and roasting
4002327,株式会社南部畜産,31,畜産・食肉加工,鳥取県,Livestock and meat processing
4002328,株式会社上峰海産,41,水産・水産加工,佐賀県,Fisheries and seafood processing
4002329,有限会社甲府フルーツ,19,果樹・青果,山梨県,Orchard and produce
4002330,有限会社馬路ファーム,39,農産・青果,高知県,Agriculture and produce
4002331,農事組合法人上天草酒造,43,酒造,熊本県,Sake and spirits brewing
4002332,合同会社太良物産,41,総合物産,佐賀県,General trading
4002333,有限会社九度山テキスタイル,30,繊維・アパレル,和歌山県,Textiles and apparel
4002334,合同会社三朝海産,31,水産・水産加工,鳥取県,Fisheries and seafood processing
4002335,有限会社宍粟製菓,28,製菓・製パン,兵庫県,Confectionery and bakery
4002336,株式会社韮崎フルーツ,19,果樹・青果,山梨県,Orchard and produce
4002337,株式会社中土佐製陶,39,窯業・陶磁器,高知県,Ceramics
4002338,有限会社勝央農園,33,果樹・青果,岡山県,Orchard and produce
4002339,株式会社佐々麺業,42,製麺,長崎県,Noodle manufacturing
4002340,株式会社九十九里牧場,12,畜産・食肉加工,千葉県,Livestock and meat processing
4002341,株式会社都城畜産,45,畜産・食肉加工,宮崎県,Livestock and meat processing
4002342,株式会社大山精米,31,米穀・製粉,鳥取県,Rice and milling
4002343,有限会社与謝野製陶,26,窯業・陶磁器,京都府,Ceramics
4002344,株式会社中城農園,47,果樹・青果,沖縄県,Orchard and produce
4002345,有限会社南大東農園,47,果樹・青果,沖縄県,Orchard and produce
4002346,株式会社陸前高田畜産,3,畜産・食肉加工,岩手県,Livestock and meat processing
4002347,協同組合多賀工芸,25,伝統工芸,滋賀県,Traditional crafts
4002348,有限会社坂漁業,34,水産・水産加工,広島県,Fisheries and seafood processing
4002349,協同組合和泉ベーカリー,27,製菓・製パン,大阪府,Confectionery and bakery
4002350,有限会社春日ベーカリー,40,製菓・製パン,福岡県,Confectionery and bakery
4002351,農事組合法人羽生文具,11,文具・玩具,埼玉県,Stationery and toys
4002352,株式会社那賀テキスタイル,36,繊維・アパレル,徳島県,Textiles and apparel
4002353,協同組合内灘製作所,17,電機・機械,石川県,Electronics and machinery
4002354,株式会社穴水本舗,17,伝統工芸,石川県,Traditional crafts
4002355,有限会社涌谷ミート,4,畜産・食肉加工,宮城県,Livestock and meat processing
4002356,株式会社萩水産,35,水産・水産加工,山口県,Fisheries and seafood processing
4002357,株式会社本庄珈琲,11,製茶・焙煎,埼玉県,Tea processing and roasting
4002358,有限会社武豊水産,23,水産・水産加工,愛知県,Fisheries and seafood processing
4002359,株式会社井原農園,33,果樹・青果,岡山県,Orchard and produce
4002360,農事組合法人鳴沢工房,19,伝統工芸,山梨県,Traditional crafts
4002361,株式会社鎌倉牧場,14,酪農・乳製品,神奈川県,Dairy farming
4002362,協同組合豊能ツーリズム,27,観光・体験,大阪府,Tourism and experiences
4002363,株式会社南島原製菓,42,製菓・製パン,長崎県,Confectionery and bakery
4002364,株式会社直島家具,37,木工・家具,香川県,Woodwork and furniture
4002365,株式会社紀北フーズ,24,食品加工,三重県,Food processing
4002366,合同会社越知水産,39,水産・水産加工,高知県,Fisheries and seafood processing
4002367,株式会社朝日工芸,16,伝統工芸,富山県,Traditional crafts
4002368,有限会社土庄家具,37,木工・家具,香川県,Woodwork and furniture
4002369,農事組合法人五島菓子舗,42,製菓・製パン,長崎県,Confectionery and bakery
4002370,有限会社富士川フルーツ,19,果樹・青果,山梨県,Orchard and produce
4002371,農事組合法人羽生食品,11,食品加工,埼玉県,Food processing
4002372,有限会社五木酒造場,43,酒造,熊本県,Sake and spirits brewing
4002373,株式会社玖珠畜産,44,畜産・食肉加工,大分県,Livestock and meat processing
4002374,有限会社日田醸造,44,酒造,大分県,Sake and spirits brewing
4002375,株式会社生坂工房,20,伝統工芸,長野県,Traditional crafts
4002376,有限会社大船渡米穀,3,米穀・製粉,岩手県,Rice and milling
4002377,合同会社上富田ドリンク,30,飲料製造,和歌山県,Beverage manufacturing
4002378,株式会社熊取観光,27,観光・体験,大阪府,Tourism and experiences
4002379,合同会社調布テキスタイル,13,繊維・アパレル,東京都,Textiles and apparel
4002380,農事組合法人日野観光,13,観光・体験,東京都,Tourism and experiences
4002381,有限会社高知醸造,39,調味料製造,高知県,Seasoning manufacturing
4002382,有限会社利府商店,4,食品加工,宮城県,Food processing
4002383,株式会社神崎コスメ,12,化粧品製造,千葉県,Cosmetics manufacturing
4002384,有限会社大東生活用品,27,生活用品,大阪府,Household goods
4002385,株式会社熊取観光,27,観光・体験,大阪府,Tourism and experiences
4002386,株式会社大刀洗ベーカリー,40,製菓・製パン,福岡県,Confectionery and bakery
4002387,株式会社玉城畜産,24,畜産・食肉加工,三重県,Livestock and meat processing
4002388,有限会社宝達志水海産,17,水産・水産加工,石川県,Fisheries and seafood processing
4002389,株式会社東北フルーツ,2,果樹・青果,青森県,Orchard and produce
4002390,株式会社若狭窯,18,窯業・陶磁器,福井県,Ceramics
4002391,有限会社中間畜産,40,畜産・食肉加工,福岡県,Livestock and meat processing
4002392,合同会社日置酒造場,46,酒造,鹿児島県,Sake and spirits brewing
4002393,株式会社沼津果樹園,22,果樹・青果,静岡県,Orchard and produce
4002394,農事組合法人気仙沼ライス,4,米穀・製粉,宮城県,Rice and milling
4002395,有限会社千曲ファーム,20,農産・青果,長野県,Agriculture and produce
4002396,株式会社春日井菓子舗,23,製菓・製パン,愛知県,Confectionery and bakery
4002397,有限会社酒々井製作所,12,電機・機械,千葉県,Electronics and machinery
4002398,有限会社五所川原ファーム,2,農産・青果,青森県,Agriculture and produce
4002399,株式会社みやき酒造,41,酒造,佐賀県,Sake and spirits brewing
4002400,株式会社山添農園,29,果樹・青果,奈良県,Orchard and produce
4002401,合同会社京極漁業,1,水産・水産加工,北海道,Fisheries and seafood processing
4002402,有限会社南伊豆茶園,22,製茶・焙煎,静岡県,Tea processing and roasting
4002403,株式会社郡山珈琲,7,製茶・焙煎,福島県,Tea processing and roasting
4002404,有限会社小海青果,20,農産・青果,長野県,Agriculture and produce
4002405,農事組合法人富津ファーム,12,農産・青果,千葉県,Agriculture and produce
4002406,株式会社嘉手納旅館,47,観光・宿泊,沖縄県,Tourism and lodging
4002407,有限会社秋田ライス,5,米穀・製粉,秋田県,Rice and milling
4002408,協同組合さいたま米穀,11,米穀・製粉,埼玉県,Rice and milling
4002409,協同組合綾酒造,45,酒造,宮崎県,Sake and spirits brewing
4002410,株式会社小林農園,45,果樹・青果,宮崎県,Orchard and produce
4002411,株式会社士幌食品,1,食品加工,北海道,Food processing
4002412,農事組合法人南アルプス飲料,19,飲料製造,山梨県,Beverage manufacturing
4002413,有限会社日光牧場,9,畜産・食肉加工,栃木県,Livestock and meat processing
4002414,株式会社武雄酒造場,41,酒造,佐賀県,Sake and spirits brewing
4002415,株式会社湧水醸造,46,酒造,鹿児島県,Sake and spirits brewing
4002416,協同組合広島商店,34,食品加工,広島県,Food processing
4002417,有限会社那智勝浦フルーツ,30,果樹・青果,和歌山県,Orchard and produce
4002418,株式会社上ライス,16,米穀・製粉,富山県,Rice and milling
4002419,協同組合広島フーズ,34,食品加工,広島県,Food processing
4002420,有限会社柳井醸造,35,酒造,山口県,Sake and spirits brewing
4002421,株式会社沼田麺業,10,製麺,群馬県,Noodle manufacturing
4002422,株式会社気仙沼ライス,4,米穀・製粉,宮城県,Rice and milling
4002423,有限会社能勢商店,27,食品加工,大阪府,Food processing
4002424,株式会社日田フーズ,44,食品加工,大分県,Food processing
4002425,株式会社日高川醸造,30,調味料製造,和歌山県,Seasoning manufacturing
4002426,農事組合法人志免製陶,40,窯業・陶磁器,福岡県,Ceramics
4002427,株式会社小美玉米穀,8,米穀・製粉,茨城県,Rice and milling
4002428,株式会社笠置本舗,26,伝統工芸,京都府,Traditional crafts
4002429,協同組合小城ミート,41,畜産・食肉加工,佐賀県,Livestock and meat processing
4002430,有限会社可児スポーツ,21,スポーツ用品,岐阜県,Sporting goods
4002431,株式会社枝幸畜産,1,畜産・食肉加工,北海道,Livestock and meat processing
4002432,株式会社足利茶園,9,製茶・焙煎,栃木県,Tea processing and roasting
4002433,農事組合法人墨田電機,13,電機・機械,東京都,Electronics and machinery
4002434,有限会社浅口テキスタイル,33,繊維・アパレル,岡山県,Textiles and apparel
4002435,株式会社大野城牧場,40,畜産・食肉加工,福岡県,Livestock and meat processing
4002436,農事組合法人鹿児島醸造,46,酒造,鹿児島県,Sake and spirits brewing
4002437,株式会社十津川アニマル,29,ペット用品,奈良県,Pet supplies
4002438,有限会社四万十青果,39,農産・青果,高知県,Agriculture and produce
4002439,株式会社吉賀繊維,32,繊維・アパレル,島根県,Textiles and apparel
4002440,有限会社町田観光,13,観光・体験,東京都,Tourism and experiences
4002441,株式会社甲府テキスタイル,19,繊維・アパレル,山梨県,Textiles and apparel
4002442,株式会社湯梨浜果樹園,31,果樹・青果,鳥取県,Orchard and produce
4002443,株式会社彦根精米,25,米穀・製粉,滋賀県,Rice and milling
4002444,農事組合法人甲佐果樹園,43,果樹・青果,熊本県,Orchard and produce
4002445,株式会社西目屋果樹園,2,果樹・青果,青森県,Orchard and produce
4002446,株式会社早川ブルワリー,19,醸造,山梨県,Brewing
4002447,有限会社別府畜産,44,畜産・食肉加工,大分県,Livestock and meat processing
4002448,株式会社愛川食品,14,食品加工,神奈川県,Food processing
4002449,株式会社輪島漁業,17,水産・水産加工,石川県,Fisheries and seafood processing
4002450,有限会社弥彦精米,15,米穀・製粉,新潟県,Rice and milling
4002451,有限会社四日商会,24,生活用品,三重県,Household goods
4002452,合同会社嘉麻ベーカリー,40,製菓・製パン,福岡県,Confectionery and bakery
4002453,株式会社入善醸造,16,酒造,富山県,Sake and spirits brewing
4002454,株式会社早川ワイナリー,19,醸造,山梨県,Brewing
4002455,株式会社つくばみらい農園,8,農産・青果,茨城県,Agriculture and produce
4002456,株式会社銚子農園,12,農産・青果,千葉県,Agriculture and produce
4002457,有限会社飯豊ライス,6,米穀・製粉,山形県,Rice and milling
4002458,有限会社香美農園,39,農産・青果,高知県,Agriculture and produce
4002459,株式会社館林製麺,10,製麺,群馬県,Noodle manufacturing
4002460,株式会社椎葉フーズ,45,食品加工,宮崎県,Food processing
4002461,有限会社坂東茶園,8,製茶・焙煎,茨城県,Tea processing and roasting
4002462,農事組合法人今治海産,38,水産・水産加工,愛媛県,Fisheries and seafood processing
4002463,有限会社洋野製麺,3,製麺,岩手県,Noodle manufacturing
4002464,株式会社座間商店,14,食品加工,神奈川県,Food processing
4002465,有限会社山元畜産,4,畜産・食肉加工,宮城県,Livestock and meat processing
4002466,有限会社那須烏山珈琲,9,製茶・焙煎,栃木県,Tea processing and roasting
4002467,株式会社大月工芸,19,伝統工芸,山梨県,Traditional crafts
4002468,株式会社雲南酒造,32,酒造,島根県,Sake and spirits brewing
4002469,有限会社高根沢牧場,9,畜産・食肉加工,栃木県,Livestock and meat processing
4002470,株式会社田野畑麺業,3,製麺,岩手県,Noodle manufacturing
4002471,株式会社金沢海産,17,水産・水産加工,石川県,Fisheries and seafood processing
4002472,協同組合嬉野水産,41,水産・水産加工,佐賀県,Fisheries and seafood processing
4002473,合同会社玉城畜産,24,畜産・食肉加工,三重県,Livestock and meat processing
