GiftID,GiftName,CategoryID,MunicipalityID,Notes,GiftNameEn
3005356,福井県 陶器 マグカップ 2個,19,182044,陶磁器・ガラス / 2個,"Ceramics and glassware from Fukui, 2個"
3005357,福井県産 食パン 詰め合わせ 5斤,3,182095,米・パン / 5斤,"Rice and bread from Fukui, 5斤"
3005358,東京都 包丁研ぎ器 1個,23,132187,日用品・雑貨 / 1個,"Household goods from Tokyo, 1個"
3005359,兵庫県産 純米大吟醸 720ml,10,282227,日本酒 / 720ml,"Sake from Hyogo, 720ml"
3005360,三田市産 純米吟醸 飲み比べ 720ml×3本,10,282197,日本酒 / 720ml×3本,"Sake from Hyogo, 720ml×3本"
3005361,寒河江市産 温州みかん 5kg,4,062065,果物 / 5kg,"Fruit from Yamagata, 5kg"
3005362,宮崎県産 本格芋焼酎 900ml×2本,11,452033,焼酎・泡盛 / 900ml×2本,"Shochu and awamori from Miyazaki, 900ml×2本"
3005363,岡山県 直火用 土鍋 1個,19,332101,陶磁器・ガラス / 1個,"Ceramics and glassware from Okayama, 1個"
3005364,石川県 磁器 湯呑 5客,19,172057,陶磁器・ガラス / 5客,"Ceramics and glassware from Ishikawa, 5客"
3005365,北川村産 乾燥しいたけ 500g,5,393053,野菜・きのこ / 500g,"Vegetables and mushrooms from Kochi, 500g"
3005366,新潟県 ノート 詰め合わせ 10冊,25,152242,文具・玩具 / 10冊,"Stationery and toys from Niigata, 10冊"
3005367,沖縄県 温泉旅館 ペア宿泊券 1泊2食付,27,473502,旅行券・宿泊券 / 1泊2食付,"Travel and accommodation vouchers from Okinawa, 1泊2食付"
3005368,兵庫県産 のどぐろ 干物 3枚,2,282065,魚介類・海産物 / 3枚,"Seafood from Hyogo, 3枚"
3005369,兵庫県産 ジェラート 詰め合わせ 12個,9,282294,菓子・スイーツ / 12個,"Confectionery and sweets from Hyogo, 12個"
3005370,武蔵野市産 ジェラート 詰め合わせ 12個,9,132039,菓子・スイーツ / 12個,"Confectionery and sweets from Tokyo, 12個"
3005371,大阪府産 どら焼き 詰め合わせ 20個,9,272272,菓子・スイーツ / 20個,"Confectionery and sweets from Osaka, 20個"
3005372,大阪府産 冷凍餃子 50個,8,272281,惣菜・加工品 / 50個,"Prepared and processed foods from Osaka, 50個"
3005373,京丹後市 磁器 湯呑 2客,19,262129,陶磁器・ガラス / 2客,"Ceramics and glassware from Kyoto, 2客"
3005374,佐賀県産 のどぐろ 干物 3枚,2,412040,魚介類・海産物 / 3枚,"Seafood from Saga, 3枚"
3005375,宮城県産 煎茶 詰め合わせ 100g×5袋,14,044440,茶・コーヒー / 100g×5袋,"Tea and coffee from Miyagi, 100g×5袋"
3005376,垂水市産 ベーコン・ソーセージセット 1.8kg,1,462144,肉・肉加工品 / 1.8kg,"Meat and meat products from Kagoshima, 1.8kg"
3005377,阿賀野市産 サーモン 刺身用 600g,2,152234,魚介類・海産物 / 600g,"Seafood from Niigata, 600g"
3005378,千葉県産 果汁100%ジュース 1L×6本,15,122254,飲料・ジュース / 1L×6本,"Beverages and juice from Chiba, 1L×6本"
3005379,前橋市産 稲庭うどん 1.2kg,7,102016,麺類 / 1.2kg,"Noodles from Gunma, 1.2kg"
3005380,西郷村産 ひとめぼれ 無洗米 10kg,3,074616,米・パン / 10kg,"Rice and bread from Fukushima, 10kg"
3005381,山梨県産 天然水 2L×24本,15,192104,飲料・ジュース / 2L×24本,"Beverages and juice from Yamanashi, 2L×24本"
3005382,東京都 酒蔵見学・試飲 2名,28,131024,体験・チケット / 2名,"Experiences and tickets from Tokyo, 2名"
3005383,岩手県産 真鯛 フィレ 1kg,2,032093,魚介類・海産物 / 1kg,"Seafood from Iwate, 1kg"
3005384,北海道産 男爵じゃがいも 10kg,5,014605,野菜・きのこ / 10kg,"Vegetables and mushrooms from Hokkaido, 10kg"
3005385,長野県産 メロン 秀品 1玉,4,205419,果物 / 1玉,"Fruit from Nagano, 1玉"
3005386,福島県産 コシヒカリ 精米 5kg,3,072087,米・パン / 5kg,"Rice and bread from Fukushima, 5kg"
3005387,兵庫県産 プリン 詰め合わせ 8個,9,282081,菓子・スイーツ / 8個,"Confectionery and sweets from Hyogo, 8個"
3005388,新潟県 国産材 積み木 1式,25,152129,文具・玩具 / 1式,"Stationery and toys from Niigata, 1式"
3005389,紀の川市産 天然水 炭酸水 500ml×24本,15,302082,飲料・ジュース / 500ml×24本,"Beverages and juice from Wakayama, 500ml×24本"
3005390,愛知県産 だしパック 30袋,16,235636,調味料・油 / 30袋,"Seasonings and oils from Aichi, 30袋"
3005391,富山県産 味噌 詰め合わせ 1kg×3個,16,162116,調味料・油 / 1kg×3個,"Seasonings and oils from Toyama, 1kg×3個"
3005392,東京都 酒蔵見学・試飲 2名,28,131181,体験・チケット / 2名,"Experiences and tickets from Tokyo, 2名"
3005393,山形県産 白桃 3kg,4,063665,果物 / 3kg,"Fruit from Yamagata, 3kg"
3005394,坂町 陶器 マグカップ 2個,19,343099,陶磁器・ガラス / 2個,"Ceramics and glassware from Hiroshima, 2個"
3005395,田原本町 竹細工かご 1点,18,293636,工芸品・民芸品 / 1点,"Crafts and folk art from Nara, 1点"
3005396,宮城県産 サーモン 刺身用 600g,2,042099,魚介類・海産物 / 600g,"Seafood from Miyagi, 600g"
3005397,大阪府 タオル 詰め合わせ 10枚,23,272248,日用品・雑貨 / 10枚,"Household goods from Osaka, 10枚"
3005398,岡山県 直火用 土鍋 1個,19,336238,陶磁器・ガラス / 1個,"Ceramics and glassware from Okayama, 1個"
3005399,湧別町産 季節の野菜 詰め合わせ 15品目,5,015598,野菜・きのこ / 15品目,"Vegetables and mushrooms from Hokkaido, 15品目"
3005400,千葉県産 果汁100%ジュース 1L×6本,15,122131,飲料・ジュース / 1L×6本,"Beverages and juice from Chiba, 1L×6本"
3005401,岐阜県産 和牛 焼肉セット 600g,1,212059,肉・肉加工品 / 600g,"Meat and meat products from Gifu, 600g"
3005402,佐賀県 直火用 土鍋 1個,19,412023,陶磁器・ガラス / 1個,"Ceramics and glassware from Saga, 1個"
3005403,東近江市産 厚切り牛タン 900g,1,252131,肉・肉加工品 / 900g,"Meat and meat products from Shiga, 900g"
3005404,宮城県産 レトルトカレー 詰め合わせ 10食,8,044458,惣菜・加工品 / 10食,"Prepared and processed foods from Miyagi, 10食"
3005405,取手市産 黒毛和牛 サーロインステーキ 200g×2枚,1,082171,肉・肉加工品 / 200g×2枚,"Meat and meat products from Ibaraki, 200g×2枚"
3005406,木曽岬町産 チーズケーキ 2台,9,243035,菓子・スイーツ / 2台,"Confectionery and sweets from Mie, 2台"
3005407,品川区 タオル 詰め合わせ 10枚,23,131091,日用品・雑貨 / 10枚,"Household goods from Tokyo, 10枚"
3005408,千葉県産 天然水 炭酸水 500ml×24本,15,122076,飲料・ジュース / 500ml×24本,"Beverages and juice from Chiba, 500ml×24本"
3005409,尾張旭市 靴下 詰め合わせ 10足,21,232262,繊維・衣類 / 10足,"Textiles and apparel from Aichi, 10足"
3005410,千葉県産 のどぐろ 干物 5枚,2,122335,魚介類・海産物 / 5枚,"Seafood from Chiba, 5枚"
3005411,うきは市産 国産小麦パスタ 10袋,7,402257,麺類 / 10袋,"Noodles from Fukuoka, 10袋"
3005412,福岡県産 バウムクーヘン 4個,9,406091,菓子・スイーツ / 4個,"Confectionery and sweets from Fukuoka, 4個"
3005413,新潟県産 つや姫 精米 5kg,3,152277,米・パン / 5kg,"Rice and bread from Niigata, 5kg"
3005414,北広島市産 どら焼き 詰め合わせ 20個,9,012343,菓子・スイーツ / 20個,"Confectionery and sweets from Hokkaido, 20個"
3005415,京都府 伝統こけし 1体,18,262056,工芸品・民芸品 / 1体,"Crafts and folk art from Kyoto, 1体"
3005416,兵庫県産 豚ロース しゃぶしゃぶ用 800g,1,282154,肉・肉加工品 / 800g,"Meat and meat products from Hyogo, 800g"
3005417,小清水町産 豚ロース しゃぶしゃぶ用 800g,1,015474,肉・肉加工品 / 800g,"Meat and meat products from Hokkaido, 800g"
3005418,有田市産 えごま油・亜麻仁油 180g×2本,16,302040,調味料・油 / 180g×2本,"Seasonings and oils from Wakayama, 180g×2本"
3005419,粕屋町産 あじ開き 10枚,2,403491,魚介類・海産物 / 10枚,"Seafood from Fukuoka, 10枚"
3005420,埼玉県産 カステラ 詰め合わせ 3本,9,113611,菓子・スイーツ / 3本,"Confectionery and sweets from Saitama, 3本"
3005421,福井県 陶器 マグカップ 2個,19,182044,陶磁器・ガラス / 2個,"Ceramics and glassware from Fukui, 2個"
3005422,香川県産 国産小麦パスタ 10袋,7,372013,麺類 / 10袋,"Noodles from Kagawa, 10袋"
3005423,川棚町産 半生讃岐うどん 20食,7,423220,麺類 / 20食,"Noodles from Nagasaki, 20食"
3005424,三重県産 プリン 詰め合わせ 8個,9,242039,菓子・スイーツ / 8個,"Confectionery and sweets from Mie, 8個"
3005425,三重県産 干物 詰め合わせ 12枚,2,242101,魚介類・海産物 / 12枚,"Seafood from Mie, 12枚"
3005426,埼玉県産 チーズケーキ 1台,9,113697,菓子・スイーツ / 1台,"Confectionery and sweets from Saitama, 1台"
3005427,小国町産 ゆめぴりか 精米 10kg,3,064017,米・パン / 10kg,"Rice and bread from Yamagata, 10kg"
3005428,長野県産 季節の野菜 詰め合わせ 15品目,5,204153,野菜・きのこ / 15品目,"Vegetables and mushrooms from Nagano, 15品目"
3005429,栃木県産 スモーク鴨ロース 600g,1,094111,肉・肉加工品 / 600g,"Meat and meat products from Tochigi, 600g"
3005430,鳩山町産 米粉パン セット 12個,3,113484,米・パン / 12個,"Rice and bread from Saitama, 12個"
3005431,広島県産 純米吟醸 飲み比べ 720ml×3本,10,342025,日本酒 / 720ml×3本,"Sake from Hiroshima, 720ml×3本"
3005432,岡山県 包丁研ぎ器 1個,23,332020,日用品・雑貨 / 1個,"Household goods from Okayama, 1個"
3005433,酒田市産 厚切り牛タン 900g,1,062049,肉・肉加工品 / 900g,"Meat and meat products from Yamagata, 900g"
3005434,神奈川県 綿100% 寝具カバー 1式,21,142069,繊維・衣類 / 1式,"Textiles and apparel from Kanagawa, 1式"
3005435,四條畷市 洗剤 詰め合わせ 1式,23,272299,日用品・雑貨 / 1式,"Household goods from Osaka, 1式"
3005436,白井市産 いくら醤油漬け 500g,2,122327,魚介類・海産物 / 500g,"Seafood from Chiba, 500g"
3005437,長野県産 半生讃岐うどん 12食,7,202037,麺類 / 12食,"Noodles from Nagano, 12食"
3005438,桐生市産 稲庭うどん 800g,7,102032,麺類 / 800g,"Noodles from Gunma, 800g"
3005439,高知県産 あじ開き 10枚,2,392103,魚介類・海産物 / 10枚,"Seafood from Kochi, 10枚"
3005440,山口県産 真鯛 フィレ 1kg,2,352161,魚介類・海産物 / 1kg,"Seafood from Yamaguchi, 1kg"
3005441,知夫村産 食パン 詰め合わせ 5斤,3,325279,米・パン / 5斤,"Rice and bread from Shimane, 5斤"
3005442,千葉県産 果汁100%ジュース 180ml×24本,15,122262,飲料・ジュース / 180ml×24本,"Beverages and juice from Chiba, 180ml×24本"
3005443,幌延町産 バウムクーヘン 4個,9,015202,菓子・スイーツ / 4個,"Confectionery and sweets from Hokkaido, 4個"
3005444,鴨川市産 冷凍スムージー 12本,15,122238,飲料・ジュース / 12本,"Beverages and juice from Chiba, 12本"
3005445,三重県 和紙 便箋セット 1式,18,245623,工芸品・民芸品 / 1式,"Crafts and folk art from Mie, 1式"
3005446,飯田市産 とうもろこし 20本,5,202053,野菜・きのこ / 20本,"Vegetables and mushrooms from Nagano, 20本"
3005447,岩手県産 ゆめぴりか 精米 10kg,3,033669,米・パン / 10kg,"Rice and bread from Iwate, 10kg"
3005448,設楽町産 カステラ 詰め合わせ 2本,9,235610,菓子・スイーツ / 2本,"Confectionery and sweets from Aichi, 2本"
3005449,雲南市産 特別栽培米 玄米 10kg,3,322091,米・パン / 10kg,"Rice and bread from Shimane, 10kg"
3005450,北海道 スキンケアセット 1式,22,012262,化粧品・美容 / 1式,"Cosmetics and beauty from Hokkaido, 1式"
3005451,北大東村産 米焼酎 飲み比べ 720ml×3本,11,473588,焼酎・泡盛 / 720ml×3本,"Shochu and awamori from Okinawa, 720ml×3本"
3005452,西宮市産 スモーク鴨ロース 600g,1,282049,肉・肉加工品 / 600g,"Meat and meat products from Hyogo, 600g"
3005453,福島県産 ひとめぼれ 無洗米 5kg,3,073083,米・パン / 5kg,"Rice and bread from Fukushima, 5kg"
3005454,福島県産 完熟マンゴー 1kg,4,075442,果物 / 1kg,"Fruit from Fukushima, 1kg"
3005455,徳島県産 国産小麦パスタ 10袋,7,363421,麺類 / 10袋,"Noodles from Tokushima, 10袋"
3005456,北海道産 どら焼き 詰め合わせ 20個,9,013943,菓子・スイーツ / 20個,"Confectionery and sweets from Hokkaido, 20個"
3005457,岡山県産 サンふじりんご 10kg,4,336637,果物 / 10kg,"Fruit from Okayama, 10kg"
3005458,埼玉県産 カステラ 詰め合わせ 3本,9,112216,菓子・スイーツ / 3本,"Confectionery and sweets from Saitama, 3本"
3005459,福岡県産 果汁100%ジュース 180ml×24本,15,403491,飲料・ジュース / 180ml×24本,"Beverages and juice from Fukuoka, 180ml×24本"
3005460,名護市産 メロン 秀品 1玉,4,472093,果物 / 1玉,"Fruit from Okinawa, 1玉"
3005461,北海道産 たまねぎ 10kg,5,012301,野菜・きのこ / 10kg,"Vegetables and mushrooms from Hokkaido, 10kg"
3005462,平泉町産 明太子 切子 1kg,2,034029,魚介類・海産物 / 1kg,"Seafood from Iwate, 1kg"
3005463,大阪府産 漬物 詰め合わせ 6種,8,272108,惣菜・加工品 / 6種,"Prepared and processed foods from Osaka, 6種"
3005464,埼玉県産 どら焼き 詰め合わせ 20個,9,113638,菓子・スイーツ / 20個,"Confectionery and sweets from Saitama, 20個"
3005465,宮崎県産 長期貯蔵 麦焼酎 1.8L,11,452076,焼酎・泡盛 / 1.8L,"Shochu and awamori from Miyazaki, 1.8L"
3005466,福島県産 メロン 秀品 1玉,4,072087,果物 / 1玉,"Fruit from Fukushima, 1玉"
3005467,福岡県産 十割そば 16食,7,404489,麺類 / 16食,"Noodles from Fukuoka, 16食"
3005468,北海道 米 定期便 5kg×12回,17,015440,定期便 / 5kg×12回,"Subscription deliveries from Hokkaido, 5kg×12回"
3005469,常陸太田市産 たまねぎ 20kg,5,082121,野菜・きのこ / 20kg,"Vegetables and mushrooms from Ibaraki, 20kg"
3005470,埼玉県産 佃煮 詰め合わせ 5種,8,112381,惣菜・加工品 / 5種,"Prepared and processed foods from Saitama, 5種"
3005471,大阪府産 レトルトカレー 詰め合わせ 10食,8,272221,惣菜・加工品 / 10食,"Prepared and processed foods from Osaka, 10食"
3005472,徳島県産 アスパラガス 1kg,5,364053,野菜・きのこ / 1kg,"Vegetables and mushrooms from Tokushima, 1kg"
3005473,広島県産 純米吟醸 飲み比べ 720ml×3本,10,342025,日本酒 / 720ml×3本,"Sake from Hiroshima, 720ml×3本"
3005474,江南市産 漬物 詰め合わせ 10種,8,232173,惣菜・加工品 / 10種,"Prepared and processed foods from Aichi, 10種"
3005475,胎内市産 純米吟醸 飲み比べ 720ml×3本,10,152277,日本酒 / 720ml×3本,"Sake from Niigata, 720ml×3本"
3005476,岩手県産 米粉パン セット 8個,3,034614,米・パン / 8個,"Rice and bread from Iwate, 8個"
3005477,北海道産 アイスクリーム 詰め合わせ 18個,6,012289,卵・乳製品 / 18個,"Eggs and dairy from Hokkaido, 18個"
3005478,群馬県 木製食器セット 4点,20,102059,木工品・家具 / 4点,"Woodwork and furniture from Gunma, 4点"
3005479,茨城県 アウトドアチェア 2脚,26,082040,スポーツ・アウトドア / 2脚,"Sports and outdoor from Ibaraki, 2脚"
3005480,北海道産 乾燥しいたけ 500g,5,014095,野菜・きのこ / 500g,"Vegetables and mushrooms from Hokkaido, 500g"
3005481,長崎県 トイレットペーパー 72ロール,23,422096,日用品・雑貨 / 72ロール,"Household goods from Nagasaki, 72ロール"
3005482,東京都 磁器 湯呑 5客,19,131229,陶磁器・ガラス / 5客,"Ceramics and glassware from Tokyo, 5客"
3005483,神奈川県 タオル 詰め合わせ 10枚,23,142085,日用品・雑貨 / 10枚,"Household goods from Kanagawa, 10枚"
3005484,東京都 アウトドアチェア 2脚,26,132128,スポーツ・アウトドア / 2脚,"Sports and outdoor from Tokyo, 2脚"
3005485,半田市 シルクスカーフ 1枚,21,232050,繊維・衣類 / 1枚,"Textiles and apparel from Aichi, 1枚"
3005486,大阪府産 味付からあげ 1kg,8,273660,惣菜・加工品 / 1kg,"Prepared and processed foods from Osaka, 1kg"
3005487,桜川市 ノート 詰め合わせ 10冊,25,082317,文具・玩具 / 10冊,"Stationery and toys from Ibaraki, 10冊"
3005488,豊根村産 味噌 詰め合わせ 1kg×3個,16,235636,調味料・油 / 1kg×3個,"Seasonings and oils from Aichi, 1kg×3個"
3005489,長野県産 十割そば 10食,7,202037,麺類 / 10食,"Noodles from Nagano, 10食"
3005490,三重県 陶芸 体験チケット 2名,28,242080,体験・チケット / 2名,"Experiences and tickets from Mie, 2名"
3005491,朝日町産 純米大吟醸 720ml×2本,10,163431,日本酒 / 720ml×2本,"Sake from Toyama, 720ml×2本"
3005492,島根県産 生うに 100g,2,322041,魚介類・海産物 / 100g,"Seafood from Shimane, 100g"
3005493,四條畷市 釣具セット 1式,26,272299,スポーツ・アウトドア / 1式,"Sports and outdoor from Osaka, 1式"
3005494,釧路市産 生うに 200g,2,012068,魚介類・海産物 / 200g,"Seafood from Hokkaido, 200g"
3005495,長久手市産 ぽん酢・ドレッシング 5本,16,232386,調味料・油 / 5本,"Seasonings and oils from Aichi, 5本"
3005496,青森県産 たまねぎ 10kg,5,024457,野菜・きのこ / 10kg,"Vegetables and mushrooms from Aomori, 10kg"
3005497,長野県産 高糖度トマト 2kg,5,202177,野菜・きのこ / 2kg,"Vegetables and mushrooms from Nagano, 2kg"
3005498,三豊市産 半生讃岐うどん 20食,7,372081,麺類 / 20食,"Noodles from Kagawa, 20食"
3005499,群馬県産 黒毛和牛 切り落とし 1.5kg,1,103675,肉・肉加工品 / 1.5kg,"Meat and meat products from Gunma, 1.5kg"
