DonationID,DonorID,MunicipalityID,GiftID,DonationAmountYen,DonatedAt,PaymentMethod
5073728,2003848,132080,3005281,15000,2025-12-30T00:26:08Z,クレジットカード
5073729,2001806,131199,3005237,12000,2025-12-30T00:26:36Z,電子決済
5073730,2006683,382141,3004519,10000,2025-12-30T00:26:55Z,クレジットカード
5073731,2007533,272191,3001421,5000,2025-12-30T00:26:59Z,電子決済
5073732,2001624,332101,3005363,12000,2025-12-30T00:27:43Z,クレジットカード
5073733,2007813,012190,3003992,15000,2025-12-30T00:29:48Z,クレジットカード
5073734,2001574,454435,3002397,15000,2025-12-30T00:30:06Z,コンビニ決済
5073735,2002877,452025,3002730,15000,2025-12-30T00:30:42Z,電子決済
5073736,2003597,402249,3005831,10000,2025-12-30T00:31:29Z,電子決済
5073737,2002487,152188,3003418,5000,2025-12-30T00:31:47Z,銀行振込
5073738,2002202,182087,3001180,10000,2025-12-30T00:32:03Z,クレジットカード
5073739,2008530,073679,3001971,12000,2025-12-30T00:32:12Z,コンビニ決済
5073740,2002957,272256,3002740,5000,2025-12-30T00:32:44Z,クレジットカード
5073741,2002542,172014,3005238,30000,2025-12-30T00:32:53Z,クレジットカード
5073742,2001480,302058,3001345,8000,2025-12-30T00:33:10Z,クレジットカード
5073743,2008352,062014,3004988,12000,2025-12-30T00:33:21Z,クレジットカード
5073744,2010430,074845,3002953,15000,2025-12-30T00:33:31Z,コンビニ決済
5073745,2002851,016349,3002326,10000,2025-12-30T00:33:39Z,電子決済
5073746,2011330,022012,3000455,10000,2025-12-30T00:34:06Z,クレジットカード
5073747,2003590,202029,3000897,30000,2025-12-30T00:34:15Z,クレジットカード
5073748,2008228,222208,3000646,20000,2025-12-30T00:35:27Z,クレジットカード
5073749,2006513,132225,3005569,15000,2025-12-30T00:35:29Z,コンビニ決済
5073750,2004960,262111,3001539,5000,2025-12-30T00:36:21Z,クレジットカード
5073751,2000273,402176,3005882,10000,2025-12-30T00:36:24Z,クレジットカード
5073752,2010095,212164,3002831,12000,2025-12-30T00:36:25Z,クレジットカード
5073753,2000140,271004,3001569,10000,2025-12-30T00:36:29Z,クレジットカード
5073754,2010287,342122,3004159,15000,2025-12-30T00:36:59Z,電子決済
5073755,2011996,045012,3005747,40000,2025-12-30T00:37:01Z,クレジットカード
5073756,2011879,254428,3001357,10000,2025-12-30T00:37:02Z,クレジットカード
5073757,2009976,172073,3000441,15000,2025-12-30T00:37:31Z,クレジットカード
5073758,2002374,016322,3004069,12000,2025-12-30T00:37:34Z,クレジットカード
5073759,2003956,172073,3003744,60000,2025-12-30T00:38:28Z,クレジットカード
5073760,2010499,022012,3002100,40000,2025-12-30T00:40:19Z,コンビニ決済
5073761,2011175,454028,3004325,10000,2025-12-30T00:40:31Z,コンビニ決済
5073762,2000624,013315,3000404,10000,2025-12-30T00:40:45Z,クレジットカード
5073763,2003922,472140,3003527,20000,2025-12-30T00:41:39Z,電子決済
5073764,2006811,242098,3002642,20000,2025-12-30T00:41:46Z,電子決済
5073765,2007207,302091,3001261,12000,2025-12-30T00:41:47Z,クレジットカード
5073766,2010651,112321,3004383,12000,2025-12-30T00:41:50Z,クレジットカード
5073767,2009050,062049,3005433,25000,2025-12-30T00:42:01Z,電子決済
5073768,2009284,192023,3000201,12000,2025-12-30T00:42:32Z,クレジットカード
5073769,2004158,282243,3001460,40000,2025-12-30T00:42:36Z,クレジットカード
5073770,2002451,392065,3004704,15000,2025-12-30T00:43:08Z,クレジットカード
5073771,2009176,152111,3005708,10000,2025-12-30T00:43:44Z,クレジットカード
5073772,2009011,282022,3000928,15000,2025-12-30T00:43:50Z,クレジットカード
5073773,2010813,402141,3004763,10000,2025-12-30T00:43:59Z,銀行振込
5073774,2003949,012041,3005081,20000,2025-12-30T00:44:03Z,コンビニ決済
5073775,2010452,232092,3001544,70000,2025-12-30T00:44:36Z,電子決済
5073776,2010578,232017,3005230,10000,2025-12-30T00:44:41Z,銀行振込
5073777,2004965,072087,3002673,10000,2025-12-30T00:45:59Z,電子決済
5073778,2003421,122319,3004608,10000,2025-12-30T00:46:23Z,クレジットカード
5073779,2000605,221007,3005304,15000,2025-12-30T00:46:33Z,クレジットカード
5073780,2003820,172014,3005238,8000,2025-12-30T00:47:52Z,クレジットカード
5073781,2005735,413453,3004747,10000,2025-12-30T00:48:26Z,クレジットカード
5073782,2001008,452025,3004334,20000,2025-12-30T00:48:33Z,クレジットカード
5073783,2007256,273821,3000760,20000,2025-12-30T00:48:44Z,クレジットカード
5073784,2011062,012173,3001691,10000,2025-12-30T00:49:22Z,クレジットカード
5073785,2003079,172014,3002253,50000,2025-12-30T00:49:56Z,電子決済
5073786,2011211,012190,3004508,12000,2025-12-30T00:50:21Z,銀行振込
5073787,2002926,232157,3005582,20000,2025-12-30T00:51:08Z,クレジットカード
5073788,2005715,464686,3004436,15000,2025-12-30T00:51:18Z,電子決済
5073789,2011084,432059,3000836,15000,2025-12-30T00:51:35Z,電子決済
5073790,2010860,092088,3005537,10000,2025-12-30T00:51:37Z,銀行振込
5073791,2008006,052132,3003227,10000,2025-12-30T00:52:03Z,クレジットカード
5073792,2010055,352080,3004809,12000,2025-12-30T00:52:13Z,クレジットカード
5073793,2008233,342157,3000400,15000,2025-12-30T00:52:58Z,コンビニ決済
5073794,2008508,263664,3002119,20000,2025-12-30T00:53:05Z,クレジットカード
5073795,2008726,152242,3005366,20000,2025-12-30T00:53:10Z,クレジットカード
5073796,2003219,074446,3000489,15000,2025-12-30T00:54:18Z,クレジットカード
5073797,2004021,422142,3002122,8000,2025-12-30T00:54:33Z,クレジットカード
5073798,2009363,141500,3002285,10000,2025-12-30T00:55:34Z,クレジットカード
5073799,2004290,232092,3001379,5000,2025-12-30T00:55:37Z,クレジットカード
5073800,2009757,205419,3001169,10000,2025-12-30T00:57:20Z,クレジットカード
5073801,2008870,402117,3000751,12000,2025-12-30T00:58:37Z,クレジットカード
5073802,2005085,172073,3001487,20000,2025-12-30T00:58:37Z,銀行振込
5073803,2000402,313726,3000132,20000,2025-12-30T01:00:06Z,電子決済
5073804,2007747,122297,3000525,20000,2025-12-30T01:00:10Z,クレジットカード
5073805,2000992,422053,3003824,10000,2025-12-30T01:00:35Z,クレジットカード
5073806,2010919,062022,3000677,10000,2025-12-30T01:01:07Z,電子決済
5073807,2008879,462063,3003370,10000,2025-12-30T01:01:08Z,コンビニ決済
5073808,2009158,412023,3005402,30000,2025-12-30T01:01:54Z,クレジットカード
5073809,2004205,384224,3002660,20000,2025-12-30T01:01:56Z,クレジットカード
5073810,2006645,422142,3005051,50000,2025-12-30T01:01:56Z,クレジットカード
5073811,2005826,142077,3000143,20000,2025-12-30T01:02:40Z,コンビニ決済
5073812,2001167,134015,3004914,40000,2025-12-30T01:02:46Z,クレジットカード
5073813,2011132,442127,3001267,10000,2025-12-30T01:03:21Z,クレジットカード
5073814,2008373,372064,3000231,40000,2025-12-30T01:03:22Z,クレジットカード
5073815,2008205,242128,3000887,15000,2025-12-30T01:04:48Z,電子決済
5073816,2010316,142140,3003346,10000,2025-12-30T01:05:48Z,電子決済
5073817,2007475,406252,3001137,10000,2025-12-30T01:05:50Z,銀行振込
5073818,2007245,132276,3002654,30000,2025-12-30T01:05:58Z,クレジットカード
5073819,2009861,473154,3003730,50000,2025-12-30T01:06:12Z,銀行振込
5073820,2002415,382078,3005921,30000,2025-12-30T01:06:15Z,銀行振込
5073821,2006467,062120,3002741,10000,2025-12-30T01:06:42Z,クレジットカード
5073822,2005679,332089,3003796,20000,2025-12-30T01:06:45Z,電子決済
5073823,2004224,422142,3003460,10000,2025-12-30T01:08:54Z,コンビニ決済
5073824,2004654,442038,3002423,10000,2025-12-30T01:09:21Z,クレジットカード
5073825,2010460,192066,3001461,20000,2025-12-30T01:09:52Z,クレジットカード
5073826,2000738,272132,3003549,30000,2025-12-30T01:10:31Z,クレジットカード
5073827,2003001,012246,3002511,15000,2025-12-30T01:10:56Z,電子決済
5073828,2007371,202011,3000175,20000,2025-12-30T01:11:27Z,クレジットカード
5073829,2009293,122351,3003069,5000,2025-12-30T01:11:33Z,銀行振込
5073830,2001921,204102,3001877,15000,2025-12-30T01:11:42Z,クレジットカード
5073831,2000820,122271,3000047,50000,2025-12-30T01:12:10Z,クレジットカード
5073832,2000065,312011,3003178,20000,2025-12-30T01:12:35Z,銀行振込
5073833,2005240,352152,3003324,10000,2025-12-30T01:13:10Z,電子決済
5073834,2004355,112194,3004380,5000,2025-12-30T01:13:17Z,コンビニ決済
5073835,2002150,362042,3002978,30000,2025-12-30T01:14:40Z,クレジットカード
5073836,2001583,252034,3005091,10000,2025-12-30T01:14:55Z,銀行振込
5073837,2010995,231002,3003379,10000,2025-12-30T01:14:56Z,コンビニ決済
5073838,2006106,102059,3003790,15000,2025-12-30T01:15:10Z,クレジットカード
5073839,2002179,152102,3000255,10000,2025-12-30T01:15:15Z,電子決済
5073840,2010778,122351,3003069,20000,2025-12-30T01:15:32Z,電子決済
5073841,2007060,292028,3002032,30000,2025-12-30T01:15:44Z,クレジットカード
5073842,2009272,462209,3003509,70000,2025-12-30T01:16:42Z,クレジットカード
5073843,2001731,222232,3000511,15000,2025-12-30T01:17:05Z,クレジットカード
5073844,2000561,384011,3000827,12000,2025-12-30T01:17:15Z,クレジットカード
5073845,2003370,212024,3002456,50000,2025-12-30T01:17:49Z,銀行振込
5073846,2008189,362069,3005298,10000,2025-12-30T01:17:52Z,クレジットカード
5073847,2007065,182010,3001194,15000,2025-12-30T01:17:57Z,クレジットカード
5073848,2008072,012220,3001136,8000,2025-12-30T01:18:02Z,クレジットカード
5073849,2005684,432059,3002955,70000,2025-12-30T01:18:18Z,コンビニ決済
5073850,2009253,012351,3003437,15000,2025-12-30T01:18:21Z,クレジットカード
5073851,2010586,432032,3005216,15000,2025-12-30T01:18:28Z,電子決済
5073852,2007190,432105,3001470,30000,2025-12-30T01:18:55Z,クレジットカード
5073853,2006797,402184,3001122,5000,2025-12-30T01:19:59Z,クレジットカード
5073854,2000526,272256,3002740,8000,2025-12-30T01:20:12Z,電子決済
5073855,2000534,472085,3004926,10000,2025-12-30T01:20:15Z,コンビニ決済
5073856,2001683,352039,3001519,5000,2025-12-30T01:20:21Z,クレジットカード
5073857,2010498,332046,3005026,20000,2025-12-30T01:20:22Z,クレジットカード
5073858,2011014,012041,3001408,8000,2025-12-30T01:21:27Z,クレジットカード
5073859,2010138,122076,3005844,20000,2025-12-30T01:22:07Z,クレジットカード
5073860,2003268,121002,3002290,30000,2025-12-30T01:22:17Z,電子決済
5073861,2007013,014052,3004672,10000,2025-12-30T01:22:24Z,クレジットカード
5073862,2004184,282154,3001387,5000,2025-12-30T01:23:06Z,クレジットカード
5073863,2002746,402061,3004258,15000,2025-12-30T01:23:19Z,電子決済
5073864,2003535,114421,3001422,20000,2025-12-30T01:24:25Z,クレジットカード
5073865,2010675,112089,3004833,15000,2025-12-30T01:24:27Z,銀行振込
5073866,2009151,332143,3002093,10000,2025-12-30T01:25:38Z,クレジットカード
5073867,2011399,462209,3003509,100000,2025-12-30T01:26:32Z,電子決済
5073868,2008303,015202,3001420,12000,2025-12-30T01:26:38Z,クレジットカード
5073869,2004229,332097,3000348,15000,2025-12-30T01:26:40Z,クレジットカード
5073870,2004834,222038,3005794,25000,2025-12-30T01:26:54Z,銀行振込
5073871,2007937,341002,3000156,25000,2025-12-30T01:26:57Z,クレジットカード
5073872,2005536,322032,3000350,10000,2025-12-30T01:27:22Z,クレジットカード
5073873,2006950,182052,3000208,15000,2025-12-30T01:28:29Z,クレジットカード
5073874,2000871,204129,3002216,12000,2025-12-30T01:29:16Z,クレジットカード
5073875,2000366,382027,3001378,20000,2025-12-30T01:29:47Z,電子決済
5073876,2002314,015172,3004058,20000,2025-12-30T01:29:52Z,クレジットカード
5073877,2009947,233625,3001382,15000,2025-12-30T01:30:00Z,クレジットカード
5073878,2011696,382060,3000885,5000,2025-12-30T01:30:24Z,電子決済
5073879,2001412,114421,3001422,8000,2025-12-30T01:30:37Z,銀行振込
5073880,2009678,112402,3002460,10000,2025-12-30T01:30:46Z,電子決済
5073881,2009415,102024,3005603,5000,2025-12-30T01:30:54Z,クレジットカード
5073882,2006936,012238,3001524,10000,2025-12-30T01:30:59Z,クレジットカード
5073883,2011809,282260,3002565,15000,2025-12-30T01:31:46Z,電子決済
5073884,2001649,452025,3002730,50000,2025-12-30T01:31:52Z,クレジットカード
5073885,2007030,232343,3002809,10000,2025-12-30T01:32:44Z,クレジットカード
5073886,2007107,184811,3001744,10000,2025-12-30T01:33:04Z,コンビニ決済
5073887,2007516,062090,3002851,40000,2025-12-30T01:33:17Z,クレジットカード
5073888,2009734,442101,3004390,20000,2025-12-30T01:33:18Z,コンビニ決済
5073889,2009858,242012,3002507,30000,2025-12-30T01:33:18Z,クレジットカード
5073890,2003284,223441,3003151,15000,2025-12-30T01:33:27Z,クレジットカード
5073891,2011903,042081,3004201,12000,2025-12-30T01:34:21Z,クレジットカード
5073892,2010424,432041,3005679,25000,2025-12-30T01:34:43Z,クレジットカード
5073893,2008415,122068,3003765,15000,2025-12-30T01:34:47Z,クレジットカード
5073894,2007291,394050,3003826,5000,2025-12-30T01:35:49Z,クレジットカード
5073895,2003162,063657,3004453,8000,2025-12-30T01:36:25Z,クレジットカード
5073896,2001447,112321,3004570,20000,2025-12-30T01:38:30Z,クレジットカード
5073897,2011258,123293,3003715,10000,2025-12-30T01:41:56Z,クレジットカード
5073898,2003775,052116,3005969,20000,2025-12-30T01:42:28Z,クレジットカード
5073899,2004434,352021,3001325,12000,2025-12-30T01:42:43Z,電子決済
5073900,2006174,016659,3002807,10000,2025-12-30T01:42:45Z,銀行振込
5073901,2007150,232050,3000090,50000,2025-12-30T01:43:02Z,銀行振込
5073902,2006603,282103,3005275,10000,2025-12-30T01:43:38Z,クレジットカード
5073903,2000238,122114,3001493,20000,2025-12-30T01:44:04Z,クレジットカード
5073904,2006100,011002,3004416,10000,2025-12-30T01:44:47Z,コンビニ決済
5073905,2002029,282171,3004345,15000,2025-12-30T01:44:48Z,銀行振込
5073906,2000555,202037,3005437,20000,2025-12-30T01:44:59Z,銀行振込
5073907,2004889,014842,3004927,8000,2025-12-30T01:45:02Z,銀行振込
5073908,2007362,112232,3000007,20000,2025-12-30T01:45:29Z,クレジットカード
5073909,2005447,232238,3002224,25000,2025-12-30T01:46:00Z,銀行振込
5073910,2007358,434477,3004265,10000,2025-12-30T01:46:13Z,クレジットカード
5073911,2010099,432130,3000710,30000,2025-12-30T01:46:36Z,クレジットカード
5073912,2007066,464686,3003694,8000,2025-12-30T01:47:33Z,銀行振込
5073913,2005328,452025,3002730,12000,2025-12-30T01:47:56Z,クレジットカード
5073914,2004929,112241,3000802,25000,2025-12-30T01:48:28Z,クレジットカード
5073915,2005556,422029,3004961,5000,2025-12-30T01:48:40Z,クレジットカード
5073916,2010056,222054,3004797,20000,2025-12-30T01:48:44Z,クレジットカード
5073917,2002500,423238,3002833,20000,2025-12-30T01:48:45Z,クレジットカード
5073918,2007168,243434,3001096,10000,2025-12-30T01:48:53Z,クレジットカード
5073919,2002371,014079,3001861,15000,2025-12-30T01:49:17Z,クレジットカード
5073920,2000868,232351,3004170,10000,2025-12-30T01:50:25Z,クレジットカード
5073921,2008262,022039,3001949,10000,2025-12-30T01:50:28Z,銀行振込
5073922,2007568,212059,3003985,15000,2025-12-30T01:50:30Z,クレジットカード
5073923,2007497,472123,3004891,15000,2025-12-30T01:51:35Z,クレジットカード
5073924,2009111,122327,3005436,10000,2025-12-30T01:51:48Z,クレジットカード
5073925,2011475,122122,3001072,15000,2025-12-30T01:51:51Z,電子決済
5073926,2002458,072125,3000216,20000,2025-12-30T01:52:29Z,クレジットカード
5073927,2005639,182044,3003831,15000,2025-12-30T01:53:34Z,クレジットカード
5073928,2003052,122351,3003069,5000,2025-12-30T01:53:53Z,銀行振込
5073929,2008645,131156,3000683,30000,2025-12-30T01:54:00Z,クレジットカード
5073930,2002039,052043,3000318,20000,2025-12-30T01:54:22Z,クレジットカード
5073931,2006167,102067,3005558,10000,2025-12-30T01:54:35Z,コンビニ決済
5073932,2001534,232211,3003977,10000,2025-12-30T01:54:42Z,クレジットカード
5073933,2004822,382078,3002057,15000,2025-12-30T01:54:51Z,銀行振込
5073934,2010333,082244,3003798,12000,2025-12-30T01:54:58Z,クレジットカード
5073935,2008562,172090,3001751,10000,2025-12-30T01:55:10Z,クレジットカード
5073936,2006828,462225,3001972,20000,2025-12-30T01:55:23Z,クレジットカード
5073937,2009884,322067,3003805,40000,2025-12-30T01:56:46Z,クレジットカード
5073938,2011375,452025,3005848,10000,2025-12-30T01:57:00Z,クレジットカード
5073939,2002597,012246,3002511,12000,2025-12-30T01:58:20Z,クレジットカード
5073940,2004788,302066,3003709,20000,2025-12-30T01:58:46Z,電子決済
5073941,2005786,042030,3000019,30000,2025-12-30T02:00:56Z,銀行振込
5073942,2003085,272116,3003142,10000,2025-12-30T02:01:11Z,クレジットカード
5073943,2011390,182109,3001183,20000,2025-12-30T02:01:39Z,クレジットカード
5073944,2007149,422126,3001945,10000,2025-12-30T02:01:39Z,クレジットカード
5073945,2003063,452041,3004484,10000,2025-12-30T02:02:49Z,クレジットカード
